Node,word,frequency_word,betweenness_centrality,clustering_coefficient,eigenvector_centrality,Class_betweenness_centralitylow,Class_betweenness_centralitymedium,Class_betweenness_centralityhigh,Class_clustering_coefficientlow,Class_clustering_coefficientmedium,Class_clustering_coefficienthigh,Class_eigenvector_centralitylow,Class_eigenvector_centralitymedium,Class_eigenvector_centralityhigh
1610,tatuajes,1.0,0.0010530500405788647,0.011904761904761906,0.0006196509243710033,1,0,1,0,1,0,0,0,1
1692,propias,1.0,5.120811550231984e-05,0.011904761904761906,0.0005761206848861139,0,1,0,0,1,0,0,0,1
1213,atropelle,1.0,1.4738878047408907e-05,0.012936194642439974,0.0005709813579008828,0,0,1,0,1,0,0,0,1
756,duda,1.0,0.0001075159277666234,0.022597794459230738,0.0005692571655403978,0,1,0,1,0,1,0,0,1
1226,dolorosamente,1.0,7.083144511843387e-06,0.011904761904761906,0.0005610853181527226,0,0,1,0,1,0,0,0,1
859,explicarme,1.0,1.3741430032481029e-05,0.011904761904761906,0.0005488074092726036,0,0,1,0,1,0,0,0,1
1571,mareando,1.0,7.4730734900211215e-06,0.022597794459230738,0.0005414746706781029,0,0,1,1,0,1,0,0,1
613,complicada,1.0,0.00045087342831977523,0.011904761904761906,0.0005367255455533619,1,0,1,0,1,0,0,0,1
937,arreglas,1.0,1.0420927869690361e-05,0.011904761904761906,0.0005361425682123782,0,0,1,0,1,0,0,0,1
1518,concentracion,1.0,2.8289116219858288e-05,0.011904761904761906,0.0005199628137463825,0,1,0,0,1,0,0,0,1
205,ahoga,1.0,0.0,0.017935881348372013,0.0004929357260840936,0,0,1,1,0,1,0,0,1
1068,bendito,1.0,9.627745087323395e-06,0.011904761904761906,0.000492502200307551,0,0,1,0,1,0,0,0,1
691,enojo,1.0,1.5882252439389943e-05,0.011904761904761906,0.0004898468890727625,0,0,1,0,1,0,0,0,1
1756,empezas,1.0,6.601780516812278e-06,0.011904761904761906,0.0004889270650611982,0,0,1,0,1,0,0,0,1
1210,fijarme,1.0,4.8623930599735675e-06,0.016904448610693942,0.0004873846415551669,0,0,1,1,0,1,0,0,1
1495,challenge,1.0,0.0001258489688524533,0.011904761904761906,0.0004809159122833396,0,1,0,0,1,0,0,0,1
614,celosa,1.0,0.0005313131803467716,0.011904761904761906,0.00047644637210166724,1,0,1,0,1,0,0,0,1
1344,tomarse,1.0,2.0940848860730536e-05,0.011904761904761906,0.00047583250616826375,0,1,0,0,1,0,0,0,1
326,cayendo,1.0,1.0697142140959706e-05,0.011904761904761906,0.0004739858642384231,0,0,1,0,1,0,0,0,1
693,desahogue,1.0,1.766118858339002e-05,0.011904761904761906,0.0004684802114108512,0,0,1,0,1,0,0,0,1
1295,abiertos,1.0,1.0064683066233617e-05,0.011904761904761906,0.00046312252081369746,0,0,1,0,1,0,0,0,1
1753,humor,1.0,1.4688825154950179e-05,0.011904761904761906,0.0004503084636948022,0,0,1,0,1,0,0,0,1
991,clonazepam,1.0,9.534387615950503e-06,0.011904761904761906,0.00044965385643822047,0,0,1,0,1,0,0,0,1
1211,atropellen,1.0,7.946951689432584e-05,0.02190413531662598,0.000438816256294258,0,1,0,1,0,1,0,0,1
1212,cruzado,1.0,0.0,0.030534302395738677,0.00042904862098237985,0,0,1,1,0,1,0,0,1
1516,efectos,1.0,1.4309217955356518e-05,0.011904761904761906,0.00040487856502757573,0,0,1,0,1,0,0,0,1
979,balanza,1.0,1.016050809742161e-05,0.011904761904761906,0.0004013924130604855,0,0,1,0,1,0,0,0,1
1345,muchacho,1.0,0.00016298604444499242,0.011904761904761906,0.0003764875677280145,0,1,0,0,1,0,0,0,1
1346,ponen,1.0,0.0002313346173188056,0.011904761904761906,0.00037112240886586623,0,1,0,0,1,0,0,0,1
1278,debilidad,1.0,2.0353501070406076e-06,0.01999874682372815,0.00036585932556605546,0,0,1,1,0,1,0,0,1
1184,peroo,1.0,5.738723948193893e-06,0.011904761904761906,0.0003623254094809344,0,0,1,0,1,0,0,0,1
1107,ducha,1.0,5.8234499613049084e-05,0.011904761904761906,0.00034444646403206493,0,1,0,0,1,0,0,0,1
1513,lidiar,1.0,2.6904186988620827e-05,0.011904761904761906,0.00032846138108743033,0,1,0,0,1,0,0,0,1
755,pinta,1.0,7.818747224725068e-06,0.022597794459230738,0.00032419575797955536,0,0,1,1,0,1,0,0,1
813,terapeuticas,1.0,1.0117007330246544e-05,0.011904761904761906,0.00030962819080899875,0,0,1,0,1,0,0,0,1
1517,colaterales,1.0,1.9848850461762256e-05,0.011904761904761906,0.0003011620878508131,0,1,0,0,1,0,0,0,1
446,infancia,1.0,5.815575047480388e-05,0.011904761904761906,0.00027307631888113897,0,1,0,0,1,0,0,0,1
1503,escritos,1.0,6.720013360952281e-05,0.011904761904761906,0.00024968537743171905,0,1,0,0,1,0,0,0,1
617,insistente,1.0,0.00025999281731838513,0.011904761904761906,0.0002401699098754875,0,1,0,0,1,0,0,0,1
1512,ayuden,1.0,5.454277057827731e-06,0.011904761904761906,0.00022834456151177903,0,0,1,0,1,0,0,0,1
1106,min,1.0,1.5127464608593327e-05,0.011904761904761906,0.00022460298587011204,0,0,1,0,1,0,0,0,1
1785,putamente,1.0,0.0,0.04326477601981285,0.0002208638961407925,0,0,1,1,0,1,0,0,1
1348,recuerdan,1.0,7.002675001902574e-05,0.011904761904761906,0.00020800756842978538,0,1,0,0,1,0,0,0,1
1691,hechos,1.0,4.85634758705294e-06,0.011904761904761906,0.000206748974847882,0,0,1,0,1,0,0,0,1
445,arruine,1.0,1.2270636846886427e-06,0.011904761904761906,0.00020226125591953778,0,0,1,0,1,0,0,0,1
1505,censurarme,1.0,5.3898418802340936e-05,0.011904761904761906,0.0002012063465213354,0,1,0,0,1,0,0,0,1
882,enfermedad,1.0,7.42782693051436e-06,0.011904761904761906,0.00018897618539821955,0,0,1,0,1,0,0,0,1
1262,estresado,1.0,6.924131385801484e-06,0.011904761904761906,0.00017364742259705815,0,0,1,0,1,0,0,0,1
1615,inservible,1.0,0.00035756939996835674,0.011904761904761906,0.00016207595923643892,1,0,1,0,1,0,0,0,1
1611,digan,1.0,0.0006965777860880748,0.011904761904761906,0.0001425540147380552,1,0,1,0,1,0,0,0,1
1,eliminar,1.0,7.037820526012125e-06,0.015873015873015876,0.00013966917740445374,0,0,1,1,0,1,0,0,1
1496,escritura,1.0,4.6329722211182e-06,0.011904761904761906,0.00010841901945473925,0,0,1,0,1,0,0,0,1
0,deberian,1.0,0.0,0.02380952380952381,0.00010475356501274547,0,0,1,1,0,1,0,0,1
616,exhaustiva,1.0,6.375120400431395e-05,0.011904761904761906,9.539934046458908e-05,0,1,0,0,1,0,0,0,1
1614,imbecil,1.0,0.0002787359379618853,0.011904761904761906,8.243351696980369e-05,0,1,0,0,1,0,0,0,1
1347,canciones,1.0,1.67333493564284e-05,0.011904761904761906,6.727978908825665e-05,0,0,1,0,1,0,0,0,1
1504,proxima,1.0,9.694163095725584e-06,0.011904761904761906,6.126189297395048e-05,0,0,1,0,1,0,0,0,1
615,gritona,1.0,6.306520134302611e-06,0.011904761904761906,2.758105031456489e-05,0,0,1,0,1,0,0,0,1
1612,idiota,1.0,4.6490051500686484e-05,0.011904761904761906,1.7444832192738515e-05,0,1,0,0,1,0,0,0,1
1613,cobarde,1.0,6.91372915526776e-06,0.011904761904761906,8.272655548610785e-06,0,0,1,0,1,0,0,0,1
